block,name,gate_mean,gate_std,gate_sat,temp_0,attn_entropy_0
0,encoder.layers.2.tra,0.3713720738887787,0.12921276688575745,0.0,1.4675382375717163,3.7039806842803955
1,encoder.layers.3.tra,0.37023890018463135,0.19976487755775452,0.0,1.318774700164795,3.115450143814087
2,encoder.layers.4.tra,0.42222675681114197,0.12376411259174347,0.0,1.3233940601348877,3.2987112998962402
3,decoder.layers.0.tra,0.5609074831008911,0.36555200815200806,0.302752286195755,0.9532376527786255,2.238063097000122
4,decoder.layers.1.tra,0.5250781178474426,0.3053375482559204,0.10321100801229477,1.4262754917144775,3.16353440284729
5,decoder.layers.2.tra,0.7766536474227905,0.1408664882183075,0.10894495248794556,1.5103673934936523,2.9379703998565674
