block,name,gate_mean,gate_std,gate_sat,temp_0,attn_entropy_0
0,encoder.layers.2.tra,0.4812162518501282,0.205030158162117,0.0,1.521221399307251,2.88777494430542
1,encoder.layers.3.tra,0.31612762808799744,0.1278367042541504,0.0022935778833925724,1.1142076253890991,3.6630170345306396
2,encoder.layers.4.tra,0.2651951014995575,0.1425594687461853,0.0,1.5177584886550903,3.214205503463745
3,decoder.layers.0.tra,0.8042867183685303,0.23637081682682037,0.2844036817550659,1.1283833980560303,2.999567747116089
4,decoder.layers.1.tra,0.5755054950714111,0.33195212483406067,0.22018349170684814,1.2469608783721924,2.87473726272583
5,decoder.layers.2.tra,0.6989533305168152,0.2595302164554596,0.2637614607810974,1.1293566226959229,2.8846704959869385
