id,snr_db,sisdr_noisy,sisdr_enh,stoi_noisy,stoi_enh,pause_resid_db,pause_resid_db_noisy,speech_lsd_db,pesq_enh,pesq_noisy
00000_snr-5,-5.0,-6.050548182058839,-2.4712734212730427,0.8367707545400914,0.6893615339815071,39.61081124816303,44.70934338717314,20.400495271921024,1.1806867122650146,1.387115716934204
00001_snr-5,-5.0,-5.070439647877202,-4.517980648851054,0.7211205922735272,0.6330009603189121,nan,nan,26.481073239967408,1.0895196199417114,1.047074794769287
00002_snr-5,-5.0,-6.320000471455734,-10.549590889442936,0.8690641054133231,0.6682731524156817,7.087915685718437,24.92509477120381,32.95916359205785,1.1061853170394897,1.1859756708145142
00003_snr-5,-5.0,-5.84597314050182,-14.157380182413968,0.6296379484381658,0.5052934090354004,22.479045923704053,32.3390572654379,28.298863636312714,1.0386028289794922,1.0513668060302734
00004_snr-5,-5.0,-5.037695175966562,-2.088136964114347,0.8176554157623133,0.6940270113898266,2.655417657806866,39.62188654556524,24.654728691179,1.0935759544372559,1.4040312767028809
00005_snr-5,-5.0,-5.423223940557107,3.304225293389652,0.5947395354385446,0.5469098298548432,17.12318596766901,38.73099664034092,16.357791425193696,1.0534709692001343,1.0599335432052612
00006_snr-5,-5.0,-6.074347969273305,-4.685767802824723,0.7746169554963671,0.6525031330315055,16.991506340849018,40.17966500125317,27.827962266849195,1.0778180360794067,1.1427713632583618
00007_snr-5,-5.0,-6.2573618468466305,-20.507136553768156,0.6582136125882482,0.4859253836878785,12.039560547390206,41.38798315434648,29.620908056885654,1.0713818073272705,1.0789083242416382
00008_snr-5,-5.0,-4.973088783243822,-5.464122057241775,0.6819675216843508,0.5453104543853285,11.208452402366003,38.08632285650878,29.181681758901245,1.0331734418869019,1.0949047803878784
00009_snr-5,-5.0,-6.365221520858846,0.2672947634071501,0.8177560606941928,0.7794263008844353,4.946908722063382,41.98865078250855,17.965699603627634,1.1142429113388062,1.0943057537078857
00010_snr-5,-5.0,-5.811128766434379,-8.615118708861996,0.638271678899934,0.47136682919516176,16.861218892938425,42.175507425609396,24.92632588793194,1.030337929725647,1.041823148727417
00011_snr-5,-5.0,-5.625983691231945,-21.10525278341068,0.5334552871839353,0.38340501141725,17.888733020781288,34.357897768042605,25.896334824142183,2.9358930587768555,1.101860523223877
00012_snr-5,-5.0,-6.450401531454055,-8.725294567034261,0.6025660677649927,0.564593937871714,34.44295811443111,42.393623826490696,23.497002644349273,1.576364278793335,1.0497055053710938
00013_snr-5,-5.0,-4.777352708299811,-8.130082365126603,0.4438688015333131,0.3488926931966341,nan,nan,25.417191034395902,2.1453328132629395,1.0702627897262573
00014_snr-5,-5.0,-5.229531521526578,-5.6006772117765635,0.7371759328771191,0.6262791856956579,-3.538109937517533,33.79345025237343,26.908781313745642,1.0674725770950317,1.1082446575164795
00015_snr-5,-5.0,-5.356390368871082,0.9873150564946638,0.8465438452844346,0.7018917037236888,3.1135202563340973,42.72517711801464,18.607214088946844,1.0970796346664429,1.0704141855239868
00016_snr-5,-5.0,-6.005529132046989,-5.082161715089858,0.5622218899452391,0.4301502501582109,13.454111330716652,38.60321467913326,23.92514423338423,1.0556941032409668,1.047783613204956
00017_snr-5,-5.0,-5.881710929340224,-9.392079783848242,0.5350784710251858,0.3444981679049121,9.628084317691128,44.56334596922635,21.52777426865231,1.0330690145492554,1.0453044176101685
00018_snr-5,-5.0,-5.468904874607774,-7.689659026687764,0.663084419802249,0.43143145772768415,15.081247918152885,35.82463100041722,18.43399914974855,1.033429503440857,1.0690419673919678
00019_snr-5,-5.0,-5.1103657108360245,-9.278143091357117,0.5274917707640775,0.4564490660632693,14.753123306462953,38.666377660567434,26.333221201838935,1.0470476150512695,1.0718412399291992
00020_snr-5,-5.0,-5.248945471976589,-14.990745239499795,0.8027176344220724,0.5670130114893123,22.850046966971256,27.915057222986782,28.035157276576143,1.0466121435165405,1.2436517477035522
00021_snr-5,-5.0,-5.5623419902810145,-2.8386894045050366,0.8513365721261472,0.7422203869481795,5.510464237309134,15.804298138001283,21.08557992266746,1.2472022771835327,1.5202741622924805
00022_snr-5,-5.0,-5.539835541488997,1.5215614106935937,0.7690714259207942,0.6248186974130626,6.784897412064849,41.14857460917296,24.751567718074533,1.1351349353790283,1.2731256484985352
00023_snr-5,-5.0,-5.388742454272929,-1.9238070771581013,0.6525701967607718,0.4554813832561601,22.840143472169146,40.755744766412924,25.338593277871876,1.046617031097412,1.0589152574539185
00024_snr-5,-5.0,-5.374868419925396,-8.393612223348068,0.6435521224348992,0.5803347356452818,-6.259739401028233,34.530426220361036,22.254237257265068,1.1396619081497192,1.045608401298523
00025_snr-5,-5.0,-5.841623447415907,-6.356067396782908,0.6635987474128542,0.5525639727387148,9.09582083537883,43.432055517225265,19.217381696825058,1.0566318035125732,1.0382686853408813
00026_snr-5,-5.0,-5.906248826637047,-10.008051713309678,0.9415832473415489,0.8137632063477229,44.17049572992755,44.25710671837871,23.172014315837217,1.1785035133361816,1.4008573293685913
00027_snr-5,-5.0,-5.147168970092524,-20.525730708777978,0.549611821244896,0.45042441792082877,28.041034823426134,35.563032374112964,25.094939726005883,1.0603152513504028,1.028411626815796
00028_snr-5,-5.0,-5.507291180050167,-2.1669988928748634,0.794900523690066,0.6909509118139832,1.1875561910667867,36.31874945749535,30.426884523871603,1.1033779382705688,1.1030718088150024
00029_snr-5,-5.0,-4.8920525709397165,2.2894272236147453,0.6753239406051059,0.677327233458586,nan,nan,15.718939903191826,1.1142425537109375,1.0441081523895264
00030_snr-5,-5.0,-5.1032017046367,-2.4743801601912376,0.8899563382960909,0.6814863382720673,nan,nan,23.99839019723327,1.1348594427108765,1.2456226348876953
