block,name,gate_mean,gate_std,gate_sat,temp_0,attn_entropy_0
0,encoder.layers.2.tra,0.40663430094718933,0.1413974165916443,0.0,1.521769404411316,3.2492027282714844
1,encoder.layers.3.tra,0.2847978174686432,0.13279326260089874,0.0022935778833925724,1.3104922771453857,3.0248348712921143
2,encoder.layers.4.tra,0.40489089488983154,0.13356077671051025,0.0,2.1684677600860596,2.9872543811798096
3,decoder.layers.0.tra,0.31348153948783875,0.24059903621673584,0.29816514253616333,1.3671132326126099,3.4138522148132324
4,decoder.layers.1.tra,0.5463380813598633,0.29708024859428406,0.11009174585342407,1.4502047300338745,2.8544716835021973
5,decoder.layers.2.tra,0.900194525718689,0.1573619544506073,0.5493119359016418,0.8974260687828064,3.046659469604492
