id,snr_db,sisdr_noisy,sisdr_enh,stoi_noisy,stoi_enh,pause_resid_db,pause_resid_db_noisy,speech_lsd_db,pesq_enh,pesq_noisy
00000_snr-5,-5.0,-6.050548182058839,-3.9473991367348287,0.8367707545400914,0.7179840420307702,39.843998902508886,44.70934338717314,22.80455576190754,1.2032452821731567,1.387115716934204
00001_snr-5,-5.0,-5.070439647877202,-3.857532698420249,0.7211205922735272,0.6084612111523469,nan,nan,29.349567169109832,1.0926949977874756,1.047074794769287
00002_snr-5,-5.0,-6.320000471455734,-11.213438379349753,0.8690641054133231,0.6437441632277328,7.76532731057719,24.92509477120381,30.536552369226303,1.0874584913253784,1.1859756708145142
00003_snr-5,-5.0,-5.84597314050182,-14.068230511923549,0.6296379484381658,0.47051133851281557,21.886170899103302,32.3390572654379,27.168775004045354,1.044157862663269,1.0513668060302734
00004_snr-5,-5.0,-5.037695175966562,-0.5039067283542097,0.8176554157623133,0.6866404582198267,16.181400294717857,39.62188654556524,23.777440069757777,1.1415646076202393,1.4040312767028809
00005_snr-5,-5.0,-5.423223940557107,0.9480066016165798,0.5947395354385446,0.5307728594597803,29.489951462256883,38.73099664034092,17.279740205773575,1.0461177825927734,1.0599335432052612
00006_snr-5,-5.0,-6.074347969273305,-5.240097968939236,0.7746169554963671,0.6420445340450213,18.85185153670522,40.17966500125317,28.068122902423067,1.0598565340042114,1.1427713632583618
00007_snr-5,-5.0,-6.2573618468466305,-21.107011349959617,0.6582136125882482,0.45478037774247093,20.777651166854497,41.38798315434648,26.686689240593655,1.0501524209976196,1.0789083242416382
00008_snr-5,-5.0,-4.973088783243822,-2.687158951240678,0.6819675216843508,0.46094007544048426,16.015879678869606,38.08632285650878,27.888095737149676,1.0353682041168213,1.0949047803878784
00009_snr-5,-5.0,-6.365221520858846,-6.574388031411048,0.8177560606941928,0.5421738470491746,4.280100745973859,41.98865078250855,21.215890224621262,1.0561059713363647,1.0943057537078857
00010_snr-5,-5.0,-5.811128766434379,-5.304286866464414,0.638271678899934,0.49434807302923506,15.385025745849166,42.175507425609396,26.90256762332861,1.0386667251586914,1.041823148727417
00011_snr-5,-5.0,-5.625983691231945,-18.96874707534859,0.5334552871839353,0.3337719098373472,20.791342185688087,34.357897768042605,25.22120738805217,1.9946959018707275,1.101860523223877
00012_snr-5,-5.0,-6.450401531454055,-4.6717217789161,0.6025660677649927,0.4903588065054307,24.164450858331517,42.393623826490696,22.84993045698758,1.0382695198059082,1.0497055053710938
00013_snr-5,-5.0,-4.777352708299811,-9.435422613646288,0.4438688015333131,0.3731934177447383,nan,nan,24.626737444269747,1.0512739419937134,1.0702627897262573
00014_snr-5,-5.0,-5.229531521526578,-6.78994971972142,0.7371759328771191,0.5255177805779657,11.171427036770144,33.79345025237343,26.814277765957293,1.0535833835601807,1.1082446575164795
00015_snr-5,-5.0,-5.356390368871082,-0.407348149046454,0.8465438452844346,0.6785502157474415,25.123574130478914,42.72517711801464,24.392711182799808,1.0732409954071045,1.0704141855239868
00016_snr-5,-5.0,-6.005529132046989,-6.783715323951806,0.5622218899452391,0.35362782154356787,26.01041727214232,38.60321467913326,24.431393315249636,1.2858134508132935,1.047783613204956
00017_snr-5,-5.0,-5.881710929340224,-5.134748784245912,0.5350784710251858,0.46895459941404355,11.889092059557505,44.56334596922635,21.609012194453122,1.0672764778137207,1.0453044176101685
00018_snr-5,-5.0,-5.468904874607774,-0.3968348937915856,0.663084419802249,0.6055638341425358,16.074142114214418,35.82463100041722,15.799938675255326,1.0665093660354614,1.0690419673919678
00019_snr-5,-5.0,-5.1103657108360245,-7.408593506329114,0.5274917707640775,0.4336688438869313,20.031356312316653,38.666377660567434,24.650149089853628,1.0466772317886353,1.0718412399291992
00020_snr-5,-5.0,-5.248945471976589,-24.67084330094556,0.8027176344220724,0.46528337149966137,24.022983199922123,27.915057222986782,29.133832856613367,2.0864133834838867,1.2436517477035522
00021_snr-5,-5.0,-5.5623419902810145,-7.58820482798162,0.8513365721261472,0.6749661666261123,9.480976642975834,15.804298138001283,23.18447842134017,1.1224805116653442,1.5202741622924805
00022_snr-5,-5.0,-5.539835541488997,-1.0518312157220753,0.7690714259207942,0.6918646721034851,32.179139075328614,41.14857460917296,26.722337526988568,1.543393611907959,1.2731256484985352
00023_snr-5,-5.0,-5.388742454272929,-3.6697159077909314,0.6525701967607718,0.4610399833037745,20.83986046653613,40.755744766412924,28.182093329870774,1.0460889339447021,1.0589152574539185
00024_snr-5,-5.0,-5.374868419925396,-9.840446692411478,0.6435521224348992,0.5308512271671945,20.694291600697902,34.530426220361036,23.23333448038443,1.0330073833465576,1.045608401298523
00025_snr-5,-5.0,-5.841623447415907,-4.475610597588418,0.6635987474128542,0.5766318141703419,5.716881519902457,43.432055517225265,20.535738984395202,1.0718703269958496,1.0382686853408813
00026_snr-5,-5.0,-5.906248826637047,-5.716523996397859,0.9415832473415489,0.8048958749823008,41.349142732415075,44.25710671837871,23.840951981340265,1.1767076253890991,1.4008573293685913
00027_snr-5,-5.0,-5.147168970092524,-16.86125675302533,0.549611821244896,0.3879666217285709,27.168593446171215,35.563032374112964,24.966098910046263,1.0687286853790283,1.028411626815796
00028_snr-5,-5.0,-5.507291180050167,-2.2935073918073448,0.794900523690066,0.6221975553388586,1.5103920418138834,36.31874945749535,29.15719366485266,1.1016470193862915,1.1030718088150024
00029_snr-5,-5.0,-4.8920525709397165,1.8521500058777822,0.6753239406051059,0.6483770263594997,nan,nan,16.946928649808854,1.1332541704177856,1.0441081523895264
00030_snr-5,-5.0,-5.1032017046367,-0.22848358130396998,0.8899563382960909,0.6964442066600912,nan,nan,24.007951838968445,1.0834559202194214,1.2456226348876953
00031_snr-5,-5.0,-7.13361401455924,-5.6209882451389825,0.5688210484677471,0.3674942675354932,38.824556422502596,43.40747188406257,20.158547836565223,1.1126898527145386,1.0849578380584717
00032_snr-5,-5.0,-5.970227275856431,-6.602017485668151,0.8273111988604759,0.6126678757606793,18.400179314275636,42.93728036628475,26.119547285033967,1.080346941947937,1.0845810174942017
00033_snr-5,-5.0,-5.04454165936949,-0.6185217615742538,0.5197545076114007,0.488613987432326,nan,nan,17.098451844312297,1.0506230592727661,1.0582841634750366
00034_snr-5,-5.0,-6.213307732598397,1.3124863247503504,0.761674694749516,0.6622968245008505,9.628367931884437,44.77386508595549,24.19261780384662,1.1004736423492432,1.0525014400482178
00035_snr-5,-5.0,-5.175866507676291,-6.240586192741255,0.7452414126836503,0.6107529511686438,40.90682099825919,41.154387089248544,14.801370675314912,1.0804003477096558,1.1038445234298706
00036_snr-5,-5.0,-5.073958240219075,-1.1060934199320276,0.47911491800294703,0.40779674183607706,nan,nan,16.109747075482748,1.0615757703781128,1.0346837043762207
00037_snr-5,-5.0,-6.516404159527466,5.307907436030977,0.8327868748073892,0.8483022790383258,26.198723036616354,41.22519622618359,8.978454548627353,1.2791990041732788,1.103332281112671
00038_snr-5,-5.0,-5.399228843656852,-10.05308397835935,0.7983578241344715,0.6320116129039414,20.712982634545458,37.044466979337855,25.672897277563507,1.046648383140564,1.1007647514343262
00039_snr-5,-5.0,-5.139185948487913,-2.488319031012954,0.8523898649608354,0.755826288463336,3.6784992635353304,32.23784301112517,25.19455860220566,1.1830079555511475,1.311154842376709
00040_snr-5,-5.0,-5.5295813603921875,6.310544311994919,0.8807497327082268,0.7748561808511826,20.664309396719403,48.784277295721594,22.37708883852625,1.2468442916870117,1.3853371143341064
00041_snr-5,-5.0,-6.220257950820721,-0.3907369981722047,0.7310622876730825,0.7331267548571125,24.4788107175836,39.449780190581144,12.964889770292782,1.465638279914856,1.3411282300949097
00042_snr-5,-5.0,-6.856291000262139,3.2203891853262467,0.5906619474605687,0.4713271655807683,8.506198546701226,41.108842543856916,15.535100540577162,1.1583855152130127,1.0437195301055908
00043_snr-5,-5.0,-5.541699454603978,-12.79502419071761,0.5582329243440757,0.393870639955773,17.906962648625804,39.12796246263127,25.953025088742994,1.0665427446365356,1.0534772872924805
00044_snr-5,-5.0,-6.824234636702843,4.279886139491305,0.4531383703589911,0.42185497432786845,23.855727849379594,52.71629412008235,13.789876266004601,1.082604169845581,1.044822096824646
00045_snr-5,-5.0,-6.334694473663784,-2.685953373446457,0.7953471105750668,0.6707865079733699,19.25789675227979,37.04916167015526,20.00954898480774,1.111833930015564,1.1070536375045776
00046_snr-5,-5.0,-5.581081972889221,-10.041849666107028,0.5706082799393768,0.3641220137825887,15.538412641316866,44.60390842343699,27.15523489500018,1.0254141092300415,1.035876989364624
00047_snr-5,-5.0,-5.097502158200333,0.6716333007391634,0.5267907096530784,0.39714189119965254,24.002584341108573,38.76759495443639,20.55720358857561,1.2034696340560913,1.0372997522354126
00048_snr-5,-5.0,-5.209390823116196,-16.065820208878172,0.5553777169425741,0.3662610973989928,35.8758399900819,47.08390570181014,24.670131223702892,1.0684967041015625,1.0415316820144653
00049_snr-5,-5.0,-5.490308814188078,-8.534113300324096,0.5051525224623731,0.3235871116825548,8.095747820794887,30.839150494007708,28.21344550587957,1.0930883884429932,1.0420804023742676
00050_snr-5,-5.0,-5.8906801769943264,-9.20416614731107,0.8465505711707301,0.5659332398524745,29.687569693675947,44.43099254308355,28.098990061660345,1.0834639072418213,1.3577468395233154
00051_snr-5,-5.0,-5.509366593561697,-13.013301454666147,0.5808070492345448,0.4409549659797101,21.09835953958679,39.25999111220487,25.003169568713446,1.0372241735458374,1.045376181602478
00052_snr-5,-5.0,-5.49213982231077,-8.979691299326495,0.8936767142285297,0.7021669709218556,43.677183957666834,44.707342936899224,27.074720676059886,1.1296756267547607,1.4268720149993896
00053_snr-5,-5.0,-6.054243319785622,-4.552671269354628,0.5891891248372602,0.5362148400895245,29.77649735587384,44.52153613449784,22.528192009587343,1.0443198680877686,1.0539075136184692
00054_snr-5,-5.0,-6.262764350818739,-4.336128850057378,0.6726654337025958,0.5794446873757181,4.555192602662977,41.41168422558553,29.94733927336903,1.068449854850769,1.0771019458770752
00055_snr-5,-5.0,-6.132507416620213,-9.670237589953537,0.643453042272001,0.5309532977204937,12.051079130941023,40.20707806022451,30.193039461974376,1.7830662727355957,1.0517971515655518
00056_snr-5,-5.0,-5.19217130393876,-10.79190579984142,0.6716809815966979,0.4967136506991993,20.714227226770564,41.53687797552073,23.86403771655198,1.0399388074874878,1.0918762683868408
00057_snr-5,-5.0,-5.303979488265225,1.1082604440183799,0.9257462857607466,0.8904926091341774,6.8231464040996395,19.28727528859808,14.842900219115966,1.0486081838607788,1.042741060256958
00058_snr-5,-5.0,-5.014515434602956,3.7907835453725705,0.3596424098161544,0.5416292693751038,nan,nan,19.665184513787086,1.1915311813354492,1.151836633682251
00059_snr-5,-5.0,-6.996102271741112,1.2398161713958897,0.5563205749919417,0.4047290168444536,25.731793024730152,43.42432953395705,15.71174955842085,1.2115896940231323,1.141396164894104
00060_snr-5,-5.0,-5.3910293797322995,-3.7483674851931137,0.9316832130989307,0.7862303464382285,19.492128270685296,42.916860860047336,24.679874508042875,1.2036687135696411,1.2391223907470703
00061_snr-5,-5.0,-6.31475165504458,-5.965627509049536,0.6263810079740187,0.47366048701559427,25.3719982437822,42.52400654180931,22.344428246312965,1.1557416915893555,1.0701959133148193
