block,name,gate_mean,gate_std,gate_sat,temp_0,attn_entropy_0
0,encoder.layers.2.tra,0.2529223561286926,0.0649387314915657,0.0,1.7950279712677002,3.4077892303466797
1,encoder.layers.3.tra,0.3229232430458069,0.07853394746780396,0.0,1.2666646242141724,3.4778974056243896
2,encoder.layers.4.tra,0.31486961245536804,0.23711571097373962,0.09059633314609528,1.3748646974563599,3.2720534801483154
3,decoder.layers.0.tra,0.8575137257575989,0.2897273898124695,0.7809633016586304,1.0932421684265137,2.5954651832580566
4,decoder.layers.1.tra,0.5933252573013306,0.31586122512817383,0.23967890441417694,1.22382652759552,3.2224087715148926
5,decoder.layers.2.tra,0.7670629620552063,0.26150861382484436,0.27408257126808167,0.9348682165145874,3.491060256958008
