block,name,gate_mean,gate_std,gate_sat,temp_0,attn_entropy_0
0,encoder.layers.2.tra,0.4315860867500305,0.13894297182559967,0.0,2.381308078765869,3.277883529663086
1,encoder.layers.3.tra,0.37408125400543213,0.14651718735694885,0.0,1.642862319946289,2.6401660442352295
2,encoder.layers.4.tra,0.26210981607437134,0.17808201909065247,0.1846330314874649,1.3693723678588867,3.1085448265075684
3,decoder.layers.0.tra,0.7023383975028992,0.4116900861263275,0.7809633016586304,0.9906050562858582,1.6915420293807983
4,decoder.layers.1.tra,0.6466767191886902,0.30053824186325073,0.16628439724445343,1.159159541130066,3.3629324436187744
5,decoder.layers.2.tra,0.7718378901481628,0.17550480365753174,0.2167431265115738,1.1433132886886597,0.8145418167114258
