id,snr_db,sisdr_noisy,sisdr_enh,stoi_noisy,stoi_enh,pause_resid_db,pause_resid_db_noisy,speech_lsd_db,pesq_enh,pesq_noisy
00000_snr-5,-5.0,-6.050548182058839,-3.6372653781795345,0.8367707545400914,0.69968694266917,39.6983969258663,44.70934338717314,21.848069307035644,1.1961721181869507,1.387115716934204
00001_snr-5,-5.0,-5.070439647877202,-4.321022480871441,0.7211205922735272,0.5743348875972817,nan,nan,28.507283534633302,1.0739951133728027,1.047074794769287
00002_snr-5,-5.0,-6.320000471455734,-12.200885998069062,0.8690641054133231,0.6036646435761664,11.44966629374655,24.92509477120381,34.79679291474359,1.0958009958267212,1.1859756708145142
00003_snr-5,-5.0,-5.84597314050182,-13.777897806463974,0.6296379484381658,0.4990954874461312,22.562481666577735,32.3390572654379,29.186700388794932,1.0384101867675781,1.0513668060302734
00004_snr-5,-5.0,-5.037695175966562,-1.756269173342747,0.8176554157623133,0.6316745765548326,-0.7063367858150321,39.62188654556524,29.068382872138507,1.1475608348846436,1.4040312767028809
00005_snr-5,-5.0,-5.423223940557107,4.231982448409498,0.5947395354385446,0.5227122757579796,-0.584890777871408,38.73099664034092,19.089581357578176,1.0693318843841553,1.0599335432052612
00006_snr-5,-5.0,-6.074347969273305,-7.338299602359557,0.7746169554963671,0.6139799036815281,9.737058361988835,40.17966500125317,32.26269476365349,1.1261804103851318,1.1427713632583618
00007_snr-5,-5.0,-6.2573618468466305,-23.402664071472113,0.6582136125882482,0.4706499726597861,16.148502214208,41.38798315434648,32.45698674091664,2.2813704013824463,1.0789083242416382
00008_snr-5,-5.0,-4.973088783243822,-6.817292381304576,0.6819675216843508,0.4071621277506582,19.743677423525565,38.08632285650878,32.68219561916652,1.1416428089141846,1.0949047803878784
00009_snr-5,-5.0,-6.365221520858846,-2.5702131065832785,0.8177560606941928,0.621073122578998,5.980583258030342,41.98865078250855,19.02809971313411,1.084867238998413,1.0943057537078857
00010_snr-5,-5.0,-5.811128766434379,-5.7574921197073206,0.638271678899934,0.5089680102161945,11.309508727797882,42.175507425609396,28.48470933193748,1.03416109085083,1.041823148727417
00011_snr-5,-5.0,-5.625983691231945,-10.780229679385505,0.5334552871839353,0.4118213652057212,21.950268445312737,34.357897768042605,28.52460220426255,1.046287178993225,1.101860523223877
00012_snr-5,-5.0,-6.450401531454055,-6.668878246457952,0.6025660677649927,0.493910278697685,29.39726239261629,42.393623826490696,26.31492035877463,1.4971461296081543,1.0497055053710938
00013_snr-5,-5.0,-4.777352708299811,-7.595922070158817,0.4438688015333131,0.336256340784297,nan,nan,28.17202840087599,1.2297139167785645,1.0702627897262573
00014_snr-5,-5.0,-5.229531521526578,-7.543543800803125,0.7371759328771191,0.5195726068104718,-4.683299235867381,33.79345025237343,32.523862149299426,1.0599673986434937,1.1082446575164795
00015_snr-5,-5.0,-5.356390368871082,-9.757059883760258,0.8465438452844346,0.6214916495585496,33.252780889602946,42.72517711801464,22.776403248419694,1.0881022214889526,1.0704141855239868
00016_snr-5,-5.0,-6.005529132046989,-4.418765244068931,0.5622218899452391,0.37394569741417644,22.036112858451954,38.60321467913326,27.44280269264972,1.043843150138855,1.047783613204956
00017_snr-5,-5.0,-5.881710929340224,-4.562155938870049,0.5350784710251858,0.49741323525357634,12.970709915405806,44.56334596922635,19.3765122572148,1.0734586715698242,1.0453044176101685
00018_snr-5,-5.0,-5.468904874607774,-0.31167350395396276,0.663084419802249,0.5154835062340035,11.299050421823289,35.82463100041722,16.38328982529603,1.050937294960022,1.0690419673919678
00019_snr-5,-5.0,-5.1103657108360245,-7.043988017035652,0.5274917707640775,0.469512209369366,19.177962456475207,38.666377660567434,28.171917284940804,1.413149356842041,1.0718412399291992
00020_snr-5,-5.0,-5.248945471976589,-18.814116185580694,0.8027176344220724,0.5340580072555668,24.05084516468303,27.915057222986782,31.953736182089727,1.3127129077911377,1.2436517477035522
00021_snr-5,-5.0,-5.5623419902810145,-6.856943547068011,0.8513365721261472,0.7415518717583177,13.631754938730452,15.804298138001283,18.978716912966693,1.3602828979492188,1.5202741622924805
00022_snr-5,-5.0,-5.539835541488997,0.9681867622664665,0.7690714259207942,0.6736797358610398,16.396540935444094,41.14857460917296,24.73654296832537,1.3979310989379883,1.2731256484985352
00023_snr-5,-5.0,-5.388742454272929,-3.0840700003052524,0.6525701967607718,0.4512687408954178,20.521718221265797,40.755744766412924,30.036470465159347,1.0552172660827637,1.0589152574539185
00024_snr-5,-5.0,-5.374868419925396,-11.222392264071823,0.6435521224348992,0.5577982195540379,20.03419460615646,34.530426220361036,25.179103570535066,1.559396743774414,1.045608401298523
00025_snr-5,-5.0,-5.841623447415907,-3.030691575517034,0.6635987474128542,0.5959154742951087,4.09165208591474,43.432055517225265,16.788207685039204,1.1271973848342896,1.0382686853408813
00026_snr-5,-5.0,-5.906248826637047,-0.10871870420121232,0.9415832473415489,0.7841981986690191,20.079487940761233,44.25710671837871,26.106593999578266,1.27855384349823,1.4008573293685913
00027_snr-5,-5.0,-5.147168970092524,-18.36367630863237,0.549611821244896,0.4321932443471862,28.117125160522406,35.563032374112964,28.633110058163084,4.134190559387207,1.028411626815796
00028_snr-5,-5.0,-5.507291180050167,-1.1611019269987644,0.794900523690066,0.6581865425435267,0.24166802965089573,36.31874945749535,33.62594855918594,1.1060152053833008,1.1030718088150024
00029_snr-5,-5.0,-4.8920525709397165,3.1891305320035794,0.6753239406051059,0.720001359037051,nan,nan,14.603652978239452,1.153558373451233,1.0441081523895264
00030_snr-5,-5.0,-5.1032017046367,1.2158061304671743,0.8899563382960909,0.7394633638182986,nan,nan,22.0722694899778,1.2195972204208374,1.2456226348876953
