block,name,gate_mean,gate_std,gate_sat,temp_0,attn_entropy_0
0,encoder.layers.2.tra,0.28912922739982605,0.1005425676703453,0.0,1.6457979679107666,3.1100385189056396
1,encoder.layers.3.tra,0.30514511466026306,0.15540862083435059,0.012614678591489792,1.39041268825531,2.3703529834747314
2,encoder.layers.4.tra,0.30947133898735046,0.179015651345253,0.01146788988262415,1.4400429725646973,3.14601731300354
3,decoder.layers.0.tra,0.7073360681533813,0.32854172587394714,0.48050457239151,1.6447314023971558,2.740633726119995
4,decoder.layers.1.tra,0.507394552230835,0.27310991287231445,0.012614678591489792,1.1871753931045532,3.1824586391448975
5,decoder.layers.2.tra,0.7551549673080444,0.19089902937412262,0.22133027017116547,1.9645195007324219,2.295625686645508
